# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
28/11/2024 00:11:53,Class A,244341000,55.328853,7.427232,Under way using engine,0.0,7.4,257.1,265.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
30/11/2024 04:08:46,Class A,244341000,55.004577,7.047505,Under way using engine,0.0,10.0,342.3,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:08:56,Class A,244341000,55.005017,7.04717,Under way using engine,0.0,10.3,335.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:08:56,Class A,244341000,55.005017,7.04717,Under way using engine,0.0,10.3,335.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:08:56,Class A,244341000,55.005017,7.04717,Under way using engine,0.0,10.3,335.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:06,Class A,244341000,55.005403,7.046915,Under way using engine,0.0,10.2,334.4,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:06,Class A,244341000,55.005403,7.046915,Under way using engine,0.0,10.2,334.4,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:06,Class A,244341000,55.005403,7.046915,Under way using engine,0.0,10.2,334.4,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:17,Class A,244341000,55.00588,7.04661,Under way using engine,0.0,10.1,340.9,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:37,Class A,244341000,55.00674,7.046033,Under way using engine,0.0,10.0,338.8,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:37,Class A,244341000,55.00674,7.046033,Under way using engine,0.0,10.0,338.8,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:46,Class A,244341000,55.007117,7.045753,Under way using engine,0.0,9.9,338.2,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:56,Class A,244341000,55.00754,7.045432,Under way using engine,0.0,10.0,336.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:56,Class A,244341000,55.00754,7.045432,Under way using engine,0.0,10.0,336.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:56,Class A,244341000,55.00754,7.045432,Under way using engine,0.0,10.0,336.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:09:56,Class A,244341000,55.00754,7.045432,Under way using engine,0.0,10.0,336.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:06,Class A,244341000,55.00793,7.04517,Under way using engine,0.0,10.0,337.3,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:06,Class A,244341000,55.00793,7.04517,Under way using engine,0.0,10.0,337.3,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:17,Class A,244341000,55.008448,7.044817,Under way using engine,0.0,9.9,339.7,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:27,Class A,244341000,55.008875,7.044517,Under way using engine,0.0,10.0,337.3,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:37,Class A,244341000,55.009302,7.044232,Under way using engine,0.0,9.9,340.2,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:56,Class A,244341000,55.010113,7.043635,Under way using engine,0.0,10.0,338.0,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:10:56,Class A,244341000,55.010113,7.043635,Under way using engine,0.0,10.0,338.0,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:06,Class A,244341000,55.010545,7.043323,Under way using engine,0.0,10.2,338.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:06,Class A,244341000,55.010545,7.043323,Under way using engine,0.0,10.2,338.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:17,Class A,244341000,55.011013,7.042988,Under way using engine,0.0,10.0,338.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:17,Class A,244341000,55.011013,7.042988,Under way using engine,0.0,10.0,338.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:17,Class A,244341000,55.011013,7.042988,Under way using engine,0.0,10.0,338.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:37,Class A,244341000,55.011883,7.042353,Under way using engine,0.0,10.3,335.3,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:46,Class A,244341000,55.012277,7.042102,Under way using engine,0.0,10.1,336.1,340.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:46,Class A,244341000,55.012277,7.042102,Under way using engine,0.0,10.1,336.1,340.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:11:47,Class A,244341000,55.012277,7.042102,Under way using engine,0.0,10.1,336.1,340.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:12:17,Class A,244341000,55.01364,7.041148,Under way using engine,0.0,10.3,334.7,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:12:27,Class A,244341000,55.014078,7.040865,Under way using engine,0.0,10.2,336.8,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:12:46,Class A,244341000,55.014898,7.040305,Under way using engine,0.0,10.1,335.9,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:12:46,Class A,244341000,55.014898,7.040305,Under way using engine,0.0,10.1,335.9,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:13:17,Class A,244341000,55.01621,7.039425,Under way using engine,0.0,10.1,341.3,340.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:13:17,Class A,244341000,55.01621,7.039425,Under way using engine,0.0,10.1,341.3,340.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:13:17,Class A,244341000,55.01621,7.039425,Under way using engine,0.0,10.1,341.3,340.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:13:46,Class A,244341000,55.017568,7.038512,Under way using engine,0.0,10.0,343.2,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:13:56,Class A,244341000,55.017963,7.038223,Under way using engine,0.0,10.1,340.1,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:14:17,Class A,244341000,55.018877,7.037572,Under way using engine,0.0,10.2,336.3,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:14:46,Class A,244341000,55.020147,7.036698,Under way using engine,0.0,10.2,337.7,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:14:56,Class A,244341000,55.020575,7.03638,Under way using engine,0.0,10.1,334.6,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:15:16,Class A,244341000,55.0214,7.035795,Under way using engine,0.0,10.2,336.1,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:15:47,Class A,244341000,55.022788,7.034777,Under way using engine,0.0,10.1,334.0,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:15:56,Class A,244341000,55.023183,7.034518,Under way using engine,0.0,10.1,336.1,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:16:47,Class A,244341000,55.025423,7.03299,Under way using engine,0.0,10.2,336.8,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:16:56,Class A,244341000,55.025818,7.032723,Under way using engine,0.0,10.2,339.1,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:17:47,Class A,244341000,55.025818,7.032723,Under way using engine,0.0,10.2,339.1,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:17:47,Class A,244341000,55.025818,7.032723,Under way using engine,0.0,10.2,339.1,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:17:47,Class A,244341000,55.02807,7.031185,Under way using engine,0.0,10.1,336.0,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:17:47,Class A,244341000,55.02807,7.031185,Under way using engine,0.0,10.1,336.0,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:17:56,Class A,244341000,55.028467,7.030893,Under way using engine,0.0,10.3,334.4,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:17:56,Class A,244341000,55.028467,7.030893,Under way using engine,0.0,10.3,334.4,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:07,Class A,244341000,55.028903,7.030607,Under way using engine,0.0,10.2,336.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:07,Class A,244341000,55.028903,7.030607,Under way using engine,0.0,10.2,336.4,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:16,Class A,244341000,55.029305,7.03036,Under way using engine,0.0,10.2,342.0,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:26,Class A,244341000,55.029782,7.029993,Under way using engine,0.0,10.2,338.5,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:37,Class A,244341000,55.030222,7.029692,Under way using engine,0.0,10.2,337.6,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:37,Class A,244341000,55.030222,7.029692,Under way using engine,0.0,10.2,337.6,339.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:47,Class A,244341000,55.030748,7.029353,Under way using engine,,10.1,339.2,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:47,Class A,244341000,55.030748,7.029353,Under way using engine,,10.1,339.2,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:56,Class A,244341000,55.0311,7.029103,Under way using engine,0.0,10.1,337.8,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:18:56,Class A,244341000,55.0311,7.029103,Under way using engine,0.0,10.1,337.8,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:19:36,Class A,244341000,55.032763,7.027797,Under way using engine,0.0,10.1,331.9,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:19:47,Class A,244341000,55.03329,7.027457,Under way using engine,0.0,10.0,339.0,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:19:47,Class A,244341000,55.03329,7.027457,Under way using engine,0.0,10.0,339.0,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:19:57,Class A,244341000,55.033677,7.027165,Under way using engine,0.0,10.1,341.5,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:07,Class A,244341000,55.03411,7.026832,Under way using engine,0.0,10.2,339.8,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:07,Class A,244341000,55.03411,7.026832,Under way using engine,0.0,10.2,339.8,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:16,Class A,244341000,55.034492,7.026553,Under way using engine,0.0,10.0,339.6,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:16,Class A,244341000,55.034492,7.026553,Under way using engine,0.0,10.0,339.6,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:26,Class A,244341000,55.034968,7.026153,Under way using engine,0.0,10.1,338.2,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:36,Class A,244341000,55.035395,7.025813,Under way using engine,0.0,10.1,332.7,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:36,Class A,244341000,55.035395,7.025813,Under way using engine,0.0,10.1,332.7,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:47,Class A,244341000,55.035877,7.025452,Under way using engine,0.0,10.3,335.6,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:20:47,Class A,244341000,55.035877,7.025452,Under way using engine,0.0,10.3,335.6,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:21:16,Class A,244341000,55.037123,7.0245,Under way using engine,0.0,10.3,335.4,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:21:26,Class A,244341000,55.037557,7.024175,Under way using engine,0.0,10.3,334.1,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:21:26,Class A,244341000,55.037557,7.024175,Under way using engine,0.0,10.3,334.1,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:21:36,Class A,244341000,55.037955,7.023878,Under way using engine,0.0,10.3,335.7,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:21:36,Class A,244341000,55.037955,7.023878,Under way using engine,0.0,10.3,335.7,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:21:47,Class A,244341000,55.038468,7.023505,Under way using engine,0.0,10.2,338.9,338.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:22:16,Class A,244341000,55.039712,7.022508,Under way using engine,0.0,10.1,330.8,336.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
30/11/2024 04:22:36,Class A,244341000,55.040582,7.021855,Under way using engine,0.0,10.2,335.4,337.0,9850355,PBOI,ACTA CENTAURUS,Other,No additional information,18.0,93.0,Undefined,5.8,SANDBANK OWF,30/11/2024 03:00:00,AIS,46.0,47.0,8.0,10.0
