# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:00,Class A,211409660,54.464793,12.558533,At anchor,21.6,0.1,228.6,234.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:33:00,Class A,211409660,54.464835,12.55852,At anchor,3.6,0.1,220.2,230.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:39:01,Class A,211409660,54.464757,12.558552,At anchor,5.4,0.1,335.3,259.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:40:42,Class A,211409660,54.464757,12.558552,At anchor,5.4,0.1,335.3,259.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:45:01,Class A,211409660,54.46484,12.558492,At anchor,-12.9,0.1,42.2,249.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:46:42,Class A,211409660,54.46484,12.558492,At anchor,-12.9,0.1,42.2,249.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:48:00,Class A,211409660,54.4648,12.558553,At anchor,19.7,0.0,24.8,230.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:54:01,Class A,211409660,54.464813,12.558492,At anchor,2.9,0.2,321.8,248.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 00:58:42,Class A,211409660,54.464813,12.558492,At anchor,2.9,0.2,321.8,248.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:00:01,Class A,211409660,54.464805,12.558545,At anchor,-8.7,0.2,163.0,224.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:03:00,Class A,211409660,54.464787,12.55855,At anchor,-1.1,0.2,334.3,249.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:04:43,Class A,211409660,54.464787,12.55855,At anchor,-1.1,0.2,334.3,249.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:06:00,Class A,211409660,54.464785,12.558537,At anchor,12.9,0.1,242.6,216.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:10:43,Class A,211409660,54.464785,12.558537,At anchor,12.9,0.1,242.6,216.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:16:43,Class A,211409660,54.464785,12.558537,At anchor,12.9,0.1,242.6,216.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:21:01,Class A,211409660,54.46488,12.558453,At anchor,-17.9,0.1,30.4,224.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:22:45,Class A,211409660,54.46488,12.558453,At anchor,-17.9,0.1,30.4,224.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:28:45,Class A,211409660,54.46488,12.558453,At anchor,-17.9,0.1,30.4,224.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:33:02,Class A,211409660,54.464875,12.55847,At anchor,-17.9,0.1,162.6,222.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:36:00,Class A,211409660,54.464838,12.558518,At anchor,14.5,0.2,249.4,247.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:39:01,Class A,211409660,54.464923,12.558412,At anchor,-19.7,0.1,69.6,216.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:40:46,Class A,211409660,54.464923,12.558412,At anchor,-19.7,0.1,69.6,216.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:42:01,Class A,211409660,54.46485,12.558498,At anchor,17.9,0.2,193.9,233.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:45:00,Class A,211409660,54.46486,12.55848,At anchor,-23.6,0.2,275.8,232.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:46:47,Class A,211409660,54.46486,12.55848,At anchor,-23.6,0.2,275.8,232.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:48:01,Class A,211409660,54.464843,12.558498,At anchor,19.7,0.3,328.1,242.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:52:48,Class A,211409660,54.464843,12.558498,At anchor,19.7,0.3,328.1,242.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:54:01,Class A,211409660,54.464835,12.558482,At anchor,2.2,0.1,339.6,257.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 01:57:00,Class A,211409660,54.464862,12.558473,At anchor,-1.1,0.3,137.7,205.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:00:01,Class A,211409660,54.464833,12.558485,At anchor,3.6,0.3,339.6,256.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:03:00,Class A,211409660,54.46488,12.558455,At anchor,3.6,0.1,340.3,214.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:04:49,Class A,211409660,54.46488,12.558455,At anchor,3.6,0.1,340.3,214.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:06:00,Class A,211409660,54.464847,12.558515,At anchor,3.6,0.1,279.9,246.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:09:00,Class A,211409660,54.464877,12.558467,At anchor,-2.2,0.0,281.5,213.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:12:00,Class A,211409660,54.464895,12.558432,At anchor,-6.4,0.1,229.7,235.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:15:00,Class A,211409660,54.464852,12.558493,At anchor,21.6,0.1,170.1,222.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:16:51,Class A,211409660,54.464852,12.558493,At anchor,21.6,0.1,170.1,222.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:18:01,Class A,211409660,54.464847,12.55849,At anchor,-19.7,0.2,128.7,246.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:24:00,Class A,211409660,54.46485,12.55851,At anchor,2.2,0.1,251.5,239.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:27:01,Class A,211409660,54.464853,12.558498,At anchor,17.9,0.3,320.7,230.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:28:50,Class A,211409660,54.464853,12.558498,At anchor,17.9,0.3,320.7,230.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:33:01,Class A,211409660,54.464883,12.558445,At anchor,-10.0,0.2,186.4,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:34:51,Class A,211409660,54.464883,12.558445,At anchor,-10.0,0.2,186.4,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:36:01,Class A,211409660,54.464865,12.558463,At anchor,8.7,0.1,244.9,226.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:39:01,Class A,211409660,54.46488,12.55848,At anchor,-14.5,0.1,119.3,231.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:40:51,Class A,211409660,54.46488,12.55848,At anchor,-14.5,0.1,119.3,231.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:42:00,Class A,211409660,54.464833,12.558513,At anchor,19.7,0.1,189.3,244.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:46:51,Class A,211409660,54.464833,12.558513,At anchor,19.7,0.1,189.3,244.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:48:00,Class A,211409660,54.464787,12.558563,At anchor,-2.9,0.3,316.1,244.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:54:02,Class A,211409660,54.46477,12.558535,At anchor,0.0,0.3,347.9,250.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:57:00,Class A,211409660,54.464825,12.558602,At anchor,3.6,0.3,142.8,210.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 02:58:51,Class A,211409660,54.464825,12.558602,At anchor,3.6,0.3,142.8,210.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:00:00,Class A,211409660,54.464843,12.558467,At anchor,-17.9,0.1,348.0,241.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:04:52,Class A,211409660,54.464843,12.558467,At anchor,-17.9,0.1,348.0,241.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:06:00,Class A,211409660,54.46494,12.558393,At anchor,-35.0,0.2,31.3,212.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:10:52,Class A,211409660,54.46494,12.558393,At anchor,-35.0,0.2,31.3,212.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:12:01,Class A,211409660,54.464875,12.558437,At anchor,-2.9,0.4,325.0,238.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:15:01,Class A,211409660,54.464843,12.5585,At anchor,30.2,0.1,13.1,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:16:52,Class A,211409660,54.464843,12.5585,At anchor,30.2,0.1,13.1,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:18:02,Class A,211409660,54.464907,12.55842,At anchor,-17.9,0.1,25.1,217.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:24:00,Class A,211409660,54.464918,12.558412,At anchor,-27.9,0.1,95.5,211.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:28:53,Class A,211409660,54.464918,12.558412,At anchor,-27.9,0.1,95.5,211.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:30:01,Class A,211409660,54.4649,12.558432,At anchor,-19.7,0.1,245.3,209.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:34:54,Class A,211409660,54.4649,12.558432,At anchor,-19.7,0.1,245.3,209.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:36:01,Class A,211409660,54.464848,12.558473,At anchor,11.4,0.3,155.0,207.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:39:01,Class A,211409660,54.464907,12.558405,At anchor,-27.9,0.3,331.0,242.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:40:54,Class A,211409660,54.464907,12.558405,At anchor,-27.9,0.3,331.0,242.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:42:01,Class A,211409660,54.464873,12.558478,At anchor,23.6,0.1,109.0,230.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:45:00,Class A,211409660,54.464913,12.55844,At anchor,-16.1,0.2,97.1,221.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:46:54,Class A,211409660,54.464913,12.55844,At anchor,-16.1,0.2,97.1,221.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:51:00,Class A,211409660,54.464895,12.558448,At anchor,-11.4,0.1,163.2,221.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:52:54,Class A,211409660,54.464895,12.558448,At anchor,-11.4,0.1,163.2,221.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:57:01,Class A,211409660,54.46492,12.55841,At anchor,-2.2,0.1,188.5,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 03:58:54,Class A,211409660,54.46492,12.55841,At anchor,-2.2,0.1,188.5,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:04:55,Class A,211409660,54.46492,12.55841,At anchor,-2.2,0.1,188.5,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:09:01,Class A,211409660,54.464903,12.558398,At anchor,-5.4,0.3,290.4,227.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:10:56,Class A,211409660,54.464903,12.558398,At anchor,-5.4,0.3,290.4,227.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:12:01,Class A,211409660,54.464877,12.558447,At anchor,1.1,0.2,106.9,211.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:16:55,Class A,211409660,54.464877,12.558447,At anchor,1.1,0.2,106.9,211.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:18:01,Class A,211409660,54.464862,12.558455,At anchor,19.7,0.2,154.8,212.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:22:56,Class A,211409660,54.464862,12.558455,At anchor,19.7,0.2,154.8,212.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:24:00,Class A,211409660,54.464865,12.558488,At anchor,35.0,0.0,72.6,224.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:27:01,Class A,211409660,54.464915,12.55842,At anchor,-23.6,0.3,150.6,213.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:28:56,Class A,211409660,54.464915,12.55842,At anchor,-23.6,0.3,150.6,213.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:30:00,Class A,211409660,54.46487,12.558477,At anchor,21.6,0.1,287.6,239.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:34:56,Class A,211409660,54.46487,12.558477,At anchor,21.6,0.1,287.6,239.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:36:00,Class A,211409660,54.464887,12.558462,At anchor,-10.0,0.4,138.2,229.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:39:01,Class A,211409660,54.46493,12.55838,At anchor,-11.4,0.2,280.7,234.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:40:57,Class A,211409660,54.46493,12.55838,At anchor,-11.4,0.2,280.7,234.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:42:00,Class A,211409660,54.46489,12.558423,At anchor,19.7,0.1,168.7,207.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:45:00,Class A,211409660,54.46491,12.558405,At anchor,-19.7,0.3,152.2,235.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
26/11/2024 04:48:00,Class A,211409660,54.46491,12.558437,At anchor,8.7,0.2,10.4,217.0,9296949,DBBB,CAPELLA,Law enforcement,,11.0,41.0,GPS,1.7,SURVEY OPS,22/11/2024 12:00:00,AIS,15.0,26.0,4.0,7.0
